X,Y,OBJECTID,COD_SIG,IDTIPO,INF_NOME,INF_MORADA,INF_TELEFONE,INF_FAX,INF_EMAIL,INF_SITE,INF_DESCRICAO,INF_FONTE,INF_MUNICIPAL,GlobalID
-9.144849102754909,38.733763218094076,318,32,9,Duque de Saldanha,Praça do Duque de Saldanha,,,,,"Erguendo-se no meio da Praça, o monumento ao Duque de Saldanha, de grandes proporções, executado em bronze, entre 1904 e 1909, foi inaugurado a 13 de Fevereiro desse mesmo ano, sendo a parte escultórica da autoria de Tomás Costa e a arquitectónica da responsabilidade de Ventura Terra. A estátua, representando o marechal de pé com a mão direita a apontar para Sul, assenta sobre um pedestal dórico, de base quadrangular, ladeado por colunas com capitéis canelados. A face frontal da base do monumento exibe a figura alegórica da ""Vitória"", enquanto que nas outras faces elementos ornamentais pendem da boca de leões.

",-,1,7c73ab8a-ad05-45d9-b179-fd35e219efc6
-9.160595837558558,38.750710254680676,319,239,9,Escultura Comemorativa do 50º Aniversário do Estádio Universitário,Avenida Professor Egas Moniz,,,,,"Escultura da autoria do mestre José Rodrigues, composta por um U gigante em ferro metalizado, encimado por duas figuras em bronze, que comemora o 50º Aniversário do Estádio Universitário de Lisboa, inaugurada, nesse espaço, pelo Ministro da Ciência, Tecnologia e Ensino Superior, em 27 de Maio de 2006.

",-,0,7caeb351-7d66-46f8-a0c6-6a02d031a7fe
-9.184609410392486,38.704084404848459,320,160,9,Conde de Sabugosa,"Rua  Filinto Elísio, Jardim do Alto de Santo Amaro",,,,,"António Maria José de Melo César e Meneses (1854-1923), Conde de Sabugosa,bacharel em Direito pela Universidade de Coimbra, foi escritor,poeta e publicista, tendo sido um dos fundadores do grupo Vencidos da Vida, que marcou a cena intelectual portuguesa nos finais do séc. XIX. Exerceu,também, funções de mordomo-mor da Casa Real e na carreira diplomática atingiu a categoria de ministro plenipotenciário tendo servido na Secretaria de Estado dos Negócios Estrangeiros. Agraciado, em Portugal e no estrangeiro, com inúmeras condecorações, destacam-se a Grã-Cruz da Ordem de Cristo, a de Santiago, a Legião de Honra (França), a Ordem de Carlos III e de Afonso XIII (Espanha) e a da Águia Vermelha (Prússia). Em sua homenagem e por iniciativa camarária foi erigido o seu busto de bronze assente sobre pedestal em pedra. Obra da autoria de António dos Santos, executada entre os anos de 1954 e 1960, foi inaugurada, no Jardim  do Alto de Santo Amaro à Rua Jau, em 21 de Maio de 1962.
",-,1,b44f1ad2-7bea-4b28-b0e5-589d994c695a
-9.135779494254129,38.746161541341735,321,273,9,Concepção,Rua Teixeira de Pascoais,,,,,"Obra de Laranjeira Santos, é uma peça em bronze, mandada executar por iniciativa camarária e inaugurada, em 13 de Julho de 2001, na Rua Teixeira de Pascoais.

",-,1,bbbd4c13-aa8c-40a6-b9f9-432ea76ed8b2
-9.14423031444111,38.715441696866677,322,136,9,Afonso de Albuquerque,"Rua de São Pedro de Alcântara, Jardim António Nobre",,,,,"Do conjunto de bustos de temática clássica e da História de Portugal, localizados no segundo tabuleiro do Jardim António Nobre ou Jardim de São Pedro de Alcântara, este busto decorativo de Afonso de Albuquerque, Vice-Rei da Índia entre 1508 e 1515, foi executado em pedra, por autor desconhecido, assentando sobre pedestal, também em pedra.

",-,1,624173b5-3471-4e4d-be0f-b58d0d603acc
-9.169290007762751,38.734231542400593,323,299,9,Escultura (sem título),"Rua  B, (Bairro da Liberdade) em frente ao nº 86",,,,,"Escultura, de forma irregular, executada em pedra e localizada no Bairro da Liberdade, Rua B, em frente ao nº 86.

",-,0,c0c5ab15-8028-454c-91ce-1c6c6a6ea2c0
-9.198059974074827,38.745700423416118,324,83,9,Cão e Criança - Fidelidade,Avenida Gomes Pereira,,,,,"Peça de bronze assente sobre base em pedra, de tamanho superior ao natural, que representa uma menina e um cão, evocando uma relação de fidelidade. É uma obra da autoria de Júlio Vaz Júnior, modelada em 1956 e colocada na Av. Gomes Pereira, em particular na Praça Dr. Teixeira de Aragão.

",-,1,7f86cf5a-c50e-4d7d-8cbd-19fc51419113
-9.203841638142922,38.697597760984081,325,8,9,Padrão-Memória do Chão Salgado,"Beco do Chão Salgado, junto ao nº 1",,,,,"Padrão mandado erigir pelo Marquês de Pombal, no séc. XVIII (1759), em memória  da condenação do duque de Aveiro e do marquês de Távora e sua família por alegada implicação no atentado contra D. José. O monumento é composto por uma coluna, envolta em 5 anéis, um por cada cabeça derrubada, assente sobre uma base quadrangular e degrau. No local onde o padrão foi erguido, estava edificado o Palácio do Duque de Aveiro que, após o sucedido, foi confiscado, arrasado e, em gesto simbólico, salgado o seu chão para que nada ali voltasse a nascer. O próprio monumento apresenta uma inscrição que relata esse episódio.
",-,1,8689f271-99bd-42fb-919b-778a99f085d4
-9.143977556367931,38.71868984173183,326,72,9,Simón Bolivar,Avenida da Liberdade,,,,,"Figura importante da emancipação da América Latina. O monumento, erguido com a colaboração da CML, obra do escultor Arturo R. Aguilero, é composto por pedestal em pedra onde assenta uma estátua em bronze, com 5,5m de altura, do general e estadista sul-americano, oferecida pela comunidade portuguesa radicada na Venezuela e inaugurada, em 17 de dezembro de 1978, na Av. da Liberdade. A parte da frente do monumento exibe a seguinte inscrição «A / SIMÓN BOLIVAR / . 1783 ~ 1830 . / O / ""Libertador"" / HEROI / DA / INDEPENDÊNCIA / SUL-AMERICANA».

",-,1,d03bad4c-86d1-47be-9285-d7f5c49c736f
-9.137960689103934,38.713584846371454,327,15,9,D. João I,Praça da Figueira,,,,,"D. João I (1357-1433), fundador da Dinastia de Aviz, subiu ao trono por vontade popular, após a morte do rei D. Fernando, em 1383, tendo sido aclamado rei nas Cortes de Coimbra, em 1385. O monumento erguido em sua homenagem, com 6,5 m de altura, composto pela estátua equestre de bronze deste monarca português, assente sobre pedestal em pedra, da autoria de Leopoldo de Almeida, segundo projeto do arq. José Segurado, foi inaugurado, em 30 de dezembro de 1971, na Praça da Figueira.

",-,1,872658ec-c78f-40ee-b5fa-fc40afacdfd9
-9.13920043875618,38.708029120305667,328,39,9,Pelourinho,Praça do Município,,,,,"Erguido após o terramoto de 1755, em substituição do anterior, de acordo com o plano urbanístico de Eugénio dos Santos, foi objecto de alterações ao longo do tempo, que lhe conferiram o aspecto actual. Assente sobre uma base octogonal de cantaria, à qual se acede por cinco degraus, a coluna monolítica em mármore eleva-se ao centro, apresentando fuste em espiral. No soco, as faces são molduradas e lavradas e o capitel consiste em oito pequenas hastes torcidas. O coroamento é feito através de lanternim octogonal, rematado por uma esfera armilar metálica. Está classificado como Monumento Nacional.

",-,1,83a86a63-8345-4b86-ad97-efb15d770258
-9.141182732229023,38.718724024095387,329,173,9,Viana da Mota,"Rua Júlio de Andrade, Jardim do Torel",,,,,"José Viana da Mota (1868-1948), virtuoso pianista, intérprete,compositor e professor, foi um dos vultos do panorama artístico português da primeira metade do séc. XX, tendo alcançado igual reconhecimento no estrangeiro. Fundador, em 1917, da Sociedade de Concertos, a primeira do género em Portugal, dirigiu a orquestra entre 1918 e 1920, regendo 40 concertos sinfónicos. Foi, ainda, o director do Conservatório Nacional de Lisboa, durante 20 anos, até 1938, tendo discípulos como Helena Sá e Costa,Fernando Lopes Graça ou Sequeira e Costa. Em sua homenagem foi erigido o seu busto de bronze assente sobre plinto de pedra, instalado numa base de dois degraus. Obra de Anjos Teixeira (filho), executada em 1953, foi inaugurada, quatro anos mais tarde, em 22 de Abril de 1957, no Jardim do Torel.

",-,1,8ba1caa1-66a7-454e-8faf-37e378656ac8
-9.13626594725185,38.732478214869367,330,7,9,Cruzeiro de Arroios,"Rua de Arroios, (Adro da Igreja de Arroios)",,,,,"Padrão erguido,no início do reinado de D. João III,pelo Senado da Câmara de Lisboa,para comemorar a beatificação da Rainha Santa Isabel,em 1517.Da sua localização original,no então Largo do Cruzeiro de Arroios,foi transferido para a Sacristia da Igreja de Arroios.A demolição desta última,implicou a colocação provisória do cruzeiro na Capela do Hospital de Arroios,encontrando-se,actualmente,abrigado no adro coberto da nova Paroquial de S. Jorge de Arroios,junto à entrada da igreja.Classificado como Monumento Nacional,trata-se de uma peça,em pedra lioz,de estilo manuelino,com algumas influências renascentistas,pelo acentuado naturalismo patente no grupo escultórico.Assente num soco hexagonal de base cilíndrica,com nó de encordoamento,e com fuste torso,decorado com motivos de temática vegetalista,evidencia a imagem do Santo Mártir São Vicente,padroeiro da cidade,com as armas de Lisboa (nau com os corvos),na mão esquerda,e a folha de palma do martírio,na direita.Sobre o capitel ergue-se uma cruz latina e apontada,exibindo,na face principal,a imagem de Cristo crucificado e,na face posterior,uma imagem de N. S. da Piedade.

",-,1,ce54aae8-ebc3-4cf2-a318-16e1e2794b23
-9.203690324119831,38.749024745475715,331,234,9,Silva Porto,Alameda Padre Álvaro Proença,,,,,"Silva Porto (1850-1893), de seu nome original António Carvalho da Silva, veio a adoptar o apelido Porto em homenagem à sua cidade natal. Destacou-se como um pintor de grande sensibilidade artística e raro sentido estético, na segunda metade do séc. XIX, tendo aberto novos rumos e impulsionado o movimento artístico português ao fundar o Grémio Artístico, em 1891. Por iniciativa da Sociedade Nacional de Belas Artes e para comemorar o centenário do nascimento do pintor, foi erigido o seu busto de pedra assente sobre pedestal, também de pedra, decorado com uma paleta e pincéis, com a inscrição: AO/GRANDE/PINTOR/SILVA PORTO e com uma palma e laço de bronze. Obra de António da Costa Motta (sob.), executada em 1950, foi inaugurada, nesse mesmo ano, no Parque Silva Porto (Mata de Benfica).
Escultor - António Augusto da Costa Motta (sobrinho). Data - 1950. Material - Pedra. Estilo - Figurativo. É um busto.
",-,1,2e7548da-077f-4125-a45e-035f80efe055
-9.155065300223081,38.728526736283236,332,223,9,Eduardo VII,Parque Eduardo VII de Inglaterra,,,,,"Eduardo VII (1841-1910), filho da rainha Vitória de Inglaterra, foi coroado rei aos 60 anos, tendo reinado entre 1902 e 1910. Destacou-se pela adoção de uma política externa notável, tendo reforçado a aliança luso-inglesa, em 1903, quando visitou o seu amigo pessoal, o nosso rei D. Carlos, em Portugal. O seu busto em bronze, modelado por Albert Bruce-Joy, assente sobre pedestal em pedra, executado pelo arq. Eduardo Bairrada, foi uma obra oferecida ao município pela British Historical Society of Portugal e inaugurada no Parque Eduardo VII, em 27 de março de 1985 pela Rainha Isabel II de Inglaterra, em visita oficial ao nosso país.

",-,0,d4685736-83df-42d1-8df8-67f3f3607983
-9.144013139534659,38.715349508852022,333,133,9,Pedro Álvares Cabral,"Rua de São Pedro de Alcântara, Jardim António Nobre",,,,,"Do conjunto de bustos de temática clássica e da História de Portugal, localizados no segundo tabuleiro do Jardim António Nobre ou Jardim de São Pedro de Alcântara, este busto decorativo de Pedro Álvares Cabral, navegador e descobridor do Brasil em 1500, foi executado em pedra, por autor desconhecido, assentando sobre pedestal, também em pedra.

",-,1,8493e956-5e49-4623-80dd-d32628ad9473
-9.20383373296843,38.696646144982921,334,184,9,Castle of the Eye,"Rua  Vieira Portuense, Jardim Vasco da Gama",,,,,"Escultura composta por cinco cubos de granito, inaugurada, em 1994, por iniciativa camarária, no Jardim Vasco da Gama, virada à Rua Vieira Portuense. Obra do escultor japonês Minoru Niizuma, é uma peça não figurativa, minimalista, inserida num abstracionismo geométrico de natureza simbólica, fazendo recurso a quadrados ou cubos, numa alternância rítmica entre espaços cheios e espaços vazios, assumindo uma verticalidade acentuada e respeitando sempre uma hierarquia entre eles.

",-,1,2d52af75-e6a8-42ec-b450-aae08f492fbc
-9.148761599990538,38.716540433513792,335,175,9,Sousa Viterbo,"Praça do Príncipe Real, Jardim França Borges",,,,,"Monumento inaugurado em 15 de Junho de 1950, na Praça do Príncipe Real, constituído por um busto de bronze, modelado pelo escultor Francisco dos Santos, em homenagem a este arqueólogo e escritor.

",-,1,0280b94c-1422-47f8-b5e3-c5bae124cb0b
-9.199542893182899,38.752212483635645,336,236,9,Artur Portela,Praça Artur Portela,,,,,"Artur Portela (1901-1959), escritor e jornalista da primeira metade do séc. XX, colaborou em vários jornais e revistas: Combate, Batalha, A Pátria, Mundo!, Última Hora, Domingo Ilustrado, Notícias Ilustrado, Século Ilustrado, Diário de Notícias, onde foi redactor, e Diário de Lisboa, onde trabalhou desde a sua fundação em 1921. Em sua homenagem foi erigido, na Praça Artur Portela, em Benfica, o seu busto de bronze, assente sobre pedestal em pedra. Esta obra, de Leopoldo de Almeida, executada em 1960, foi inaugurada em 11 de Outubro de 1971.

",-,1,715f30a5-edc5-4402-98d0-6893d9560ad0
-9.098837242985329,38.743510655713358,337,1,9,Lisboa - Aos Construtores da Cidade,Praça 25 de Abril,,,,,"Escultura alegórica denominada ""Lisboa"", tratada como uma figura feminina reclinada, voltada para o Tejo, foi mandada executar, por iniciativa da Câmara Municipal de Lisboa, em 1999, ao artista plástico José de Guimarães, no sentido de homenagear todos os que são ""construtores de cidade"". Composta por uma estrutura metálica resistente, recoberta de betão, que por sua vez é revestida de mosaico vetroso italiano, de 2x2 cm, nas cores vermelha, verde e branca, assenta sobre uma base piramidal de 28x24 metros, com 7 degraus, de 50 cm de altura cada, revestidos de pedra calcárea branca. Inicialmente pensada para a zona ribeirinha, em frente à Cordoaria Nacional, foi colocada noutro local, nomeadamente na Praça 25 de Abril, de cuja rotunda central, revestida de calçada à portuguesa, elemento que reforça o carácter simbólico da peça, se eleva a escultura. Este conjunto escultórico perfaz uma altura total de 25 metros acima do solo.

",-,1,fd3cce2c-7bc9-43aa-83a1-24b9352e7927
-9.095096853975003,38.765040325595223,338,208,9,Horas de Chumbo,"Cais  Português, (Parque das Nações)",,,,,"Executada em 1998 por Rui Chafes e inaugurada nesse mesmo ano no recinto da EXPO 98, esta obra traduz uma escultura em ferro pintado de preto, formando um duplo óculo, composto por duas formas cónicas, com 9 m de comprimento, apontadas para o vento e para a água, assim como para o Sul e para o Oriente. É uma peça que vive da participação activa dos visitantes, funcionando como uma caixa de ressonância, que transporta o eco da própria voz, assim como o rumor do vento, para além de filtrar a paisagem através dos negros túneis de ferro onde se propaga a luz.

",-,0,59c27358-41be-4093-b410-d49b47b3e47a
-9.140826140587105,38.725970587248938,339,265,9,Gomes Freire,Rua Gomes Freire,,,,,"Gomes Freire de Andrade (1757-1817), militar ,maçon e fundador do Grande Oriente Lusitano, do qual foi Grão-Mestre, foi também, um notável combatente em várias frentes e ao serviço de vários soberanos, num período muito conturbado da Europa. Após um controverso processo em que foi acusado de conspiração contra as tropas ingleses que controlavam Portugal e sem nunca se ter provado a sua culpabilidade, o marechal Gomes Freire de Andrade acabou por ser preso e enforcado, sem um julgamento sério, em S. Julião da Barra, às ordens do comando militar britânico. O seu nome tornou-se, desta forma, um símbolo de liberdade. Em sua homenagem foi erigido um monumento de pedra, segundo projecto do arq. Luís Conceição, com o seu busto em bronze, modelado pelo escultor Francisco Simões. Esta obra, oferecida à cidade de Lisboa pelo Grande Oriente Lusitano, foi inaugurada, em 18 de Outubro de 2003, na Rua Gomes Freire.

",-,1,7e5e5f1d-6111-45dd-965c-1ccfe5b82373
